model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
Random Forest,volatility,0.1,balanced_accuracy,30,0.6336216455976935,0.6475171964426014,0.007268081124590627,0.6449163470145471,0.6501180458706557,-0.013895550844907937,0.007268081124590628,-0.016496400272962262,-0.011294701416853611
Random Forest,volatility,0.1,precision,30,0.3986013986013986,0.42471470948651907,0.013088724130047432,0.42003096970925946,0.4293984492637787,-0.02611331088512051,0.013088724130047432,-0.030797050662380095,-0.021429571107860923
Random Forest,volatility,0.1,recall,30,0.3413173652694611,0.36646706586826333,0.015115952319505497,0.3610578918000671,0.3718762399364596,-0.025149700598802373,0.015115952319505497,-0.03055887466699863,-0.019740526530606116
Random Forest,volatility,0.1,f1_score,30,0.36774193548387096,0.39332584767015283,0.012616758299927517,0.3888109986961584,0.39784069664414723,-0.02558391218628197,0.012616758299927517,-0.030098761160276377,-0.02106906321228756
Random Forest,volatility,0.1,roc_auc,30,0.7735124067111256,0.7762664163490417,0.004823062249257578,0.7745405056887973,0.7779923270092861,-0.0027540096379161734,0.004823062249257578,-0.00447992029816056,-0.0010280989776717871
Random Forest,volatility,0.1,average_precision,30,0.3864464632234789,0.39096081533736854,0.00581993291911464,0.38887817908929745,0.39304345158543963,-0.004514352113889629,0.005819932919114639,-0.006596988361960734,-0.0024317158658185233
Logistic Regression,volatility,0.2,accuracy,30,0.848644578313253,0.833483935742972,0.005193480811493569,0.8316254725025874,0.8353423989833565,0.015160642570281132,0.00519348081149357,0.013302179329896626,0.01701910581066564
Logistic Regression,volatility,0.2,balanced_accuracy,30,0.6827353045846292,0.6722702742662823,0.010287963772360426,0.6685887737113894,0.6759517748211752,0.010465030318346913,0.010287963772360428,0.006783529763453983,0.014146530873239842
Logistic Regression,volatility,0.2,precision,30,0.4095744680851064,0.3692275402564103,0.014735978688213795,0.36395433800590293,0.37450074250691767,0.04034692782869599,0.014735978688213794,0.03507372557818861,0.045620130079203375
Logistic Regression,volatility,0.2,recall,30,0.46107784431137727,0.45688622754491026,0.02002433048081168,0.44972061290943477,0.46405184218038575,0.00419161676646709,0.020024330480811675,-0.0029739978690084077,0.011357231401942587
Logistic Regression,volatility,0.2,f1_score,30,0.43380281690140843,0.4082904345914322,0.015545244194451914,0.40272764039871023,0.4138532287841542,0.02551238230997619,0.015545244194451914,0.0199495881172542,0.03107517650269818
Logistic Regression,volatility,0.2,roc_auc,30,0.802286899070077,0.7838445417519826,0.008628151638002067,0.7807569973412661,0.786932086162699,0.018442357318094307,0.008628151638002068,0.015354812907377838,0.021529901728810776
Logistic Regression,volatility,0.2,average_precision,30,0.3884203679084427,0.37460839876251717,0.010435175832810164,0.3708742190483441,0.37834257847669023,0.013811969145925486,0.010435175832810164,0.010077789431752401,0.01754614886009857
Random Forest,volatility,0.2,accuracy,30,0.8524096385542169,0.8590612449799196,0.004599917072396872,0.8574151857956924,0.8607073041641469,-0.0066516064257027534,0.004599917072396871,-0.008297665609929948,-0.005005547241475558
Random Forest,volatility,0.2,balanced_accuracy,30,0.6336216455976935,0.6535749345409096,0.012025862517699056,0.6492715349069685,0.6578783341748508,-0.01995328894321605,0.012025862517699054,-0.024256688577157147,-0.015649889309274953
Random Forest,volatility,0.2,precision,30,0.3986013986013986,0.43129998180092266,0.020489429424362642,0.4239679336459821,0.4386320299558632,-0.0326985831995241,0.02048942942436264,-0.04003063135446466,-0.025366535044583544
Random Forest,volatility,0.2,recall,30,0.3413173652694611,0.3790419161676646,0.023543384714362903,0.37061702414745307,0.3874668081878761,-0.03772455089820358,0.023543384714362906,-0.046149442918415114,-0.02929965887799204
