model,feature_group,noise_intensity,seed,dataset_signature,clean_accuracy,noisy_accuracy,accuracy_degradation,clean_balanced_accuracy,noisy_balanced_accuracy,balanced_accuracy_degradation,clean_precision,noisy_precision,precision_degradation,clean_recall,noisy_recall,recall_degradation,clean_f1_score,noisy_f1_score,f1_score_degradation,clean_roc_auc,noisy_roc_auc,roc_auc_degradation,clean_average_precision,noisy_average_precision,average_precision_degradation
Logistic Regression,returns,0.05,10,4312273981239434941,0.7341867469879518,0.7341867469879518,0.0,0.6604250181115673,0.6615873782500201,-0.0011623601384528337,0.4320652173913043,0.43243243243243246,-0.00036721504112813275,0.5247524752475248,0.528052805280528,-0.0033003300330032292,0.47391952309985097,0.475482912332838,-0.0015633892329870447,0.72522579087177,0.7246655397247043,0.0005602511470657046,0.4965236950886517,0.4961388476089303,0.0003848474797213952
Random Forest,returns,0.05,10,4312273981239434941,0.7725903614457831,0.7710843373493976,0.0015060240963854499,0.6457828221846575,0.6459695725670128,-0.00018675038235527186,0.5020080321285141,0.4980237154150198,0.003984316713494307,0.41254125412541254,0.4158415841584158,-0.0033003300330032848,0.4528985507246377,0.45323741007194246,-0.0003388593473047652,0.7141495612975931,0.714577799243339,-0.0004282379457458685,0.5009754151362888,0.5016489529071511,-0.0006735377708622092
Logistic Regression,returns,0.05,11,4894243150053237913,0.7341867469879518,0.7364457831325302,-0.0022590361445783413,0.6604250181115673,0.6618884327457136,-0.0014634146341463428,0.4320652173913043,0.43561643835616437,-0.003551220964860047,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.47604790419161674,-0.002128381091765774,0.72522579087177,0.7251742735249135,5.15173468564889e-05,0.4965236950886517,0.49623445715396924,0.0002892379346824403
Random Forest,returns,0.05,11,4894243150053237913,0.7725903614457831,0.7703313253012049,0.0022590361445782303,0.6457828221846575,0.6443194075505112,0.0014634146341463428,0.5020080321285141,0.49603174603174605,0.005976286096768035,0.41254125412541254,0.41254125412541254,0.0,0.4528985507246377,0.45045045045045046,0.002448100274187237,0.7141495612975931,0.7156886420349351,-0.0015390807373419912,0.5009754151362888,0.5029942514924534,-0.0020188363561645106
Logistic Regression,returns,0.05,12,6628173048589271262,0.7341867469879518,0.7349397590361446,-0.0007530120481927804,0.6604250181115673,0.6609128229896161,-0.0004878048780487809,0.4320652173913043,0.4332425068119891,-0.0011772894206847906,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.4746268656716418,-0.0007073425717908366,0.72522579087177,0.7251324156805924,9.337519117758042e-05,0.4965236950886517,0.4964379912985322,8.570379011946239e-05
Random Forest,returns,0.05,12,6628173048589271262,0.7725903614457831,0.7740963855421686,-0.001506024096385561,0.6457828221846575,0.6490831522176608,-0.0033003300330032292,0.5020080321285141,0.5059760956175299,-0.003968063489015794,0.41254125412541254,0.41914191419141916,-0.006600660066006625,0.4528985507246377,0.4584837545126354,-0.005585203787997706,0.7141495612975931,0.7150575545359414,-0.0009079932383483369,0.5009754151362888,0.5011243633286999,-0.00014894819241106916
Logistic Regression,returns,0.05,13,14315251374608150706,0.7341867469879518,0.7356927710843374,-0.001506024096385561,0.6604250181115673,0.6614006278676648,-0.0009756097560975618,0.4320652173913043,0.4344262295081967,-0.0023610121168923803,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.47533632286995514,-0.0014167997701041712,0.72522579087177,0.7254125412541255,-0.0001867503823554939,0.4965236950886517,0.49611702231368815,0.0004066727749635346
Random Forest,returns,0.05,13,14315251374608150706,0.7725903614457831,0.7725903614457831,0.0,0.6457828221846575,0.6469451823231104,-0.0011623601384528337,0.5020080321285141,0.50199203187251,1.6000256004122804e-05,0.41254125412541254,0.4158415841584158,-0.0033003300330032848,0.4528985507246377,0.4548736462093863,-0.0019750954847486124,0.7141495612975931,0.712884166465427,0.0012653948321661446,0.5009754151362888,0.502163400070603,-0.0011879849343141569
Logistic Regression,returns,0.05,14,2355192836411100115,0.7341867469879518,0.733433734939759,0.0007530120481927804,0.6604250181115673,0.6610995733719713,-0.0006745552604040528,0.4320652173913043,0.431266846361186,0.0007983710301183167,0.5247524752475248,0.528052805280528,-0.0033003300330032292,0.47391952309985097,0.47477744807121663,-0.0008579249713656645,0.72522579087177,0.7252805280528053,-5.473718103532477e-05,0.4965236950886517,0.49653457013346114,-1.0875044809455225e-05
Random Forest,returns,0.05,14,2355192836411100115,0.7725903614457831,0.7718373493975904,0.0007530120481926694,0.6457828221846575,0.6452950173066088,0.0004878048780487809,0.5020080321285141,0.5,0.002008032128514081,0.41254125412541254,0.41254125412541254,0.0,0.4528985507246377,0.45207956600361665,0.0008189847210210432,0.7141495612975931,0.7132737664010304,0.0008757948965627538,0.5009754151362888,0.5002453686612534,0.0007300464750354951
Logistic Regression,returns,0.05,15,4093323357159688166,0.7341867469879518,0.7356927710843374,-0.001506024096385561,0.6604250181115673,0.6614006278676648,-0.0009756097560975618,0.4320652173913043,0.4344262295081967,-0.0023610121168923803,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.47533632286995514,-0.0014167997701041712,0.72522579087177,0.7252708685502697,-4.507767849970534e-05,0.4965236950886517,0.4967137067105286,-0.00019001162187692877
Random Forest,returns,0.05,15,4093323357159688166,0.7725903614457831,0.7710843373493976,0.0015060240963854499,0.6457828221846575,0.6459695725670128,-0.00018675038235527186,0.5020080321285141,0.4980237154150198,0.003984316713494307,0.41254125412541254,0.4158415841584158,-0.0033003300330032848,0.4528985507246377,0.45323741007194246,-0.0003388593473047652,0.7141495612975931,0.7146518554294454,-0.0005022941318523211,0.5009754151362888,0.5005623530538024,0.0004130620824864817
Logistic Regression,returns,0.05,16,1098458628398492577,0.7341867469879518,0.7349397590361446,-0.0007530120481927804,0.6604250181115673,0.6609128229896161,-0.0004878048780487809,0.4320652173913043,0.4332425068119891,-0.0011772894206847906,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.4746268656716418,-0.0007073425717908366,0.72522579087177,0.7256379296466232,-0.00041213877485324346,0.4965236950886517,0.49666596232133475,-0.00014226723268306873
Random Forest,returns,0.05,16,1098458628398492577,0.7725903614457831,0.7740963855421686,-0.001506024096385561,0.6457828221846575,0.6467584319407551,-0.0009756097560975618,0.5020080321285141,0.5060728744939271,-0.004064842365413046,0.41254125412541254,0.41254125412541254,0.0,0.4528985507246377,0.45454545454545453,-0.0016469038208168363,0.7141495612975931,0.7157723577235773,-0.0016227964259841743,0.5009754151362888,0.5016284238663162,-0.0006530087300273824
Logistic Regression,returns,0.05,17,17865622548407808909,0.7341867469879518,0.7326807228915663,0.001506024096385561,0.6604250181115673,0.6594494083554697,0.0009756097560975618,0.4320652173913043,0.4297297297297297,0.002335487661574598,0.5247524752475248,0.5247524752475248,0.0,0.47391952309985097,0.4725111441307578,0.0014083789690931825,0.72522579087177,0.7256991064960153,-0.0004733156242453518,0.4965236950886517,0.4966509522412079,-0.00012725715255623715
