model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
Logistic Regression,returns,0.2,roc_auc,30,0.7868561641875846,0.7868030264013047,0.0004478852486100521,0.7866427527234642,0.7869633000791453,5.313778627991095e-05,0.0004478852486100521,-0.00010713589156061186,0.00021341146412043376
Logistic Regression,returns,0.2,average_precision,30,0.5115454699383656,0.5117104473005101,0.0006890222741887462,0.511463883846275,0.5119570107547452,-0.00016497736214455457,0.0006890222741887462,-0.0004115408163797227,8.158609209061356e-05
Random Forest,returns,0.2,accuracy,30,0.8463855421686747,0.846159638554217,0.0022473210985685826,0.8453554450272501,0.846963832081184,0.00022590361445781932,0.0022473210985685826,-0.0005782899125091391,0.0010300971414247777
Random Forest,returns,0.2,balanced_accuracy,30,0.6851340911599162,0.6886201343159737,0.0038263466411448416,0.6872508937554235,0.6899893748765239,-0.003486043156057439,0.0038263466411448416,-0.0048552837166076866,-0.0021168025955071914
Random Forest,returns,0.2,precision,30,0.547486033519553,0.5456227295982446,0.00846766618120327,0.5425926141706905,0.5486528450257988,0.001863303921308416,0.008467666181203272,-0.0011668115062457747,0.004893419348862607
Random Forest,returns,0.2,recall,30,0.4434389140271493,0.4524886877828055,0.007420890591726707,0.44983315618921266,0.4551442193763983,-0.009049773755656137,0.007420890591726707,-0.011705305349248967,-0.006394242162063307
Random Forest,returns,0.2,f1_score,30,0.49,0.4946762483610648,0.006738784322397766,0.49226480536115236,0.4970876913609772,-0.004676248361064759,0.006738784322397768,-0.007087691360977182,-0.002264805361152336
Random Forest,returns,0.2,roc_auc,30,0.7699256479744285,0.7720067416863209,0.002651032983235749,0.77105808171679,0.7729554016558517,-0.0020810937118923346,0.002651032983235749,-0.0030297536814231783,-0.0011324337423614908
Random Forest,returns,0.2,average_precision,30,0.4641844234644762,0.46644250009715643,0.0024128208341775335,0.46557908325039943,0.46730591694391344,-0.00225807663268021,0.002412820834177534,-0.0031214934794372216,-0.001394659785923198
Logistic Regression,returns,0.5,accuracy,30,0.8072289156626506,0.8076305220883537,0.002145693294256904,0.8068626956041024,0.8083983485726051,-0.0004016064257027829,0.002145693294256904,-0.0011694329099541396,0.00036622005854857365
Logistic Regression,returns,0.5,balanced_accuracy,30,0.7105380405236933,0.7104167773703881,0.0029217260858796354,0.7093712511181176,0.7114623036226586,0.00012126315330521406,0.0029217260858796354,-0.0009242630989653202,0.0011667894055757484
Logistic Regression,returns,0.5,precision,30,0.43859649122807015,0.43935854265619945,0.004659072569409906,0.4376913149492308,0.4410257703631681,-0.0007620514281293456,0.004659072569409906,-0.0024292791350979935,0.0009051762788393024
Logistic Regression,returns,0.5,recall,30,0.5656108597285068,0.5647058823529412,0.005233889991257726,0.5628329588732891,0.5665788058325932,0.0009049773755656076,0.005233889991257726,-0.0009679461040864761,0.0027779008552176916
Logistic Regression,returns,0.5,f1_score,30,0.49407114624505927,0.4941972902858033,0.00437081367119975,0.49263321470078947,0.4957613658708171,-0.00012614404074400473,0.00437081367119975,-0.001690219625757811,0.0014379315442698017
Logistic Regression,returns,0.5,roc_auc,30,0.7868561641875846,0.7865662226255244,0.0009814597014058764,0.7862150117819329,0.786917433469116,0.0002899415620602438,0.0009814597014058764,-6.12692815313813e-05,0.0006411524056518688
Logistic Regression,returns,0.5,average_precision,30,0.5115454699383656,0.5120871754616185,0.001465638455686081,0.5115627034759787,0.5126116474472584,-0.0005417055232529555,0.0014656384556860805,-0.0010661775088928061,-1.723353761310482e-05
Random Forest,returns,0.5,accuracy,30,0.8463855421686747,0.8453564257028112,0.0029229883229050136,0.8443104477648221,0.8464024036408003,0.0010291164658634334,0.002922988322905014,-1.6861472125690065e-05,0.002075094403852557
Random Forest,returns,0.5,balanced_accuracy,30,0.6851340911599162,0.6904923556525662,0.004628939253836243,0.6888359110140899,0.6921488002910424,-0.0053582644926498816,0.004628939253836242,-0.00701470913112608,-0.0037018198541736835
Random Forest,returns,0.5,precision,30,0.547486033519553,0.5419270743539268,0.010920484356080866,0.5380192292150644,0.5458349194927893,0.005558959165626206,0.010920484356080866,0.0016511140267637973,0.009466804304488614
Random Forest,returns,0.5,recall,30,0.4434389140271493,0.45837104072398194,0.008663140534379842,0.45527097569749736,0.4614711057504665,-0.014932126696832602,0.008663140534379842,-0.018032191723317173,-0.011832061670348032
Random Forest,returns,0.5,f1_score,30,0.49,0.4966102478015749,0.00825298855607167,0.4936569537755665,0.49956354182758334,-0.006610247801574974,0.00825298855607167,-0.00956354182758337,-0.003656953775566577
Random Forest,returns,0.5,roc_auc,30,0.7699256479744285,0.7714592862369046,0.004507441253896647,0.7698463190993308,0.7730722533744785,-0.0015336382624760632,0.004507441253896646,-0.003146605400049925,7.93288750977983e-05
