ticker,sector,model,feature_group,noise_intensity,metric,seed_count,clean_performance,mean_noisy_performance,std_noisy_performance,noisy_performance_ci95_lower,noisy_performance_ci95_upper,mean_performance_degradation,std_performance_degradation,degradation_ci95_lower,degradation_ci95_upper
XLE,Energy,Logistic Regression,all_predictors,0.1,accuracy,30,0.6927710843373494,0.69480421686747,0.0035603355998548,0.6935301671355215,0.6960782665994184,-0.0020331325301205,0.0035603355998548,-0.0033071822620689,-0.0007590827981721
XLE,Energy,Logistic Regression,all_predictors,0.1,average_precision,30,0.466840404729364,0.4647322117516973,0.0021557983234308,0.4639607692291964,0.4655036542741982,0.0021081929776668,0.0021557983234308,0.0013367504551659,0.0028796355001678
XLE,Energy,Logistic Regression,all_predictors,0.1,balanced_accuracy,30,0.6536102508046395,0.6562137406125381,0.0044418503414948,0.6546242448815269,0.6578032363435493,-0.0026034898078986,0.0044418503414948,-0.0041929855389098,-0.0010139940768874
XLE,Energy,Logistic Regression,all_predictors,0.1,f1_score,30,0.482233502538071,0.4854934186832459,0.0056061792312553,0.4834872732100139,0.487499564156478,-0.0032599161451749,0.0056061792312553,-0.0052660616184069,-0.0012537706719429
XLE,Energy,Logistic Regression,all_predictors,0.1,precision,30,0.4148471615720524,0.4177691115217055,0.0047409113018614,0.4160725982004405,0.4194656248429704,-0.002921949949653,0.0047409113018614,-0.004618463270918,-0.001225436628388
XLE,Energy,Logistic Regression,all_predictors,0.1,recall,30,0.5757575757575758,0.5794949494949493,0.0095058002133255,0.5760933425750184,0.5828965564148801,-0.0037373737373736,0.0095058002133255,-0.0071389806573045,-0.0003357668174427
XLE,Energy,Logistic Regression,all_predictors,0.1,roc_auc,30,0.7425669520859902,0.7397792554806581,0.0020789054238001,0.7390353287289085,0.7405231822324078,0.0027876966053319,0.0020789054238001,0.0020437698535822,0.0035316233570815
XLE,Energy,Logistic Regression,all_predictors,0.2,accuracy,30,0.6927710843373494,0.6930471887550202,0.0061445532806851,0.6908483886024395,0.695245988907601,-0.0002761044176707,0.0061445532806851,-0.0024749045702515,0.00192269573491
XLE,Energy,Logistic Regression,all_predictors,0.2,average_precision,30,0.466840404729364,0.4590269431230354,0.0040254599595869,0.4575864507765583,0.4604674354695124,0.0078134616063286,0.0040254599595869,0.0063729692598516,0.0092539539528057
XLE,Energy,Logistic Regression,all_predictors,0.2,balanced_accuracy,30,0.6536102508046395,0.6564983502358254,0.0069194195843456,0.6540222677375818,0.658974432734069,-0.0028880994311856,0.0069194195843456,-0.0053641819294292,-0.0004120169329421
XLE,Energy,Logistic Regression,all_predictors,0.2,f1_score,30,0.482233502538071,0.4859356866197547,0.0086970615438904,0.4828234831159097,0.4890478901235997,-0.0037021840816837,0.0086970615438904,-0.0068143875855287,-0.0005899805778386
XLE,Energy,Logistic Regression,all_predictors,0.2,precision,30,0.4148471615720524,0.4162173025927448,0.0081501735809366,0.4133008004330752,0.4191338047524144,-0.0013701410206923,0.0081501735809366,-0.0042866431803619,0.0015463611389772
XLE,Energy,Logistic Regression,all_predictors,0.2,recall,30,0.5757575757575758,0.5838383838383838,0.0125910341007147,0.5793327401508553,0.5883440275259123,-0.008080808080808,0.0125910341007147,-0.0125864517683365,-0.0035751643932795
