ticker,sector,metric,feature_group,noise_intensity,seed,logistic_regression_degradation,random_forest_degradation,paired_difference
XLP,Consumer Staples,precision,volatility,0.5,24,0.0581156375593715,0.0310182710363638,0.027097366523007697
XLP,Consumer Staples,precision,volatility,0.5,25,0.0629665049449523,0.05455040500987,0.008416099935082307
XLP,Consumer Staples,precision,volatility,0.5,26,0.0674119735434295,0.0273703509690937,0.0400416225743358
XLP,Consumer Staples,precision,volatility,0.5,27,0.0917729418171915,0.0710869794969351,0.020685962320256407
XLP,Consumer Staples,precision,volatility,0.5,28,0.0890158900370442,0.0922858099062918,-0.0032699198692476006
XLP,Consumer Staples,precision,volatility,0.5,29,0.0486933929109348,0.0634115409004439,-0.0147181479895091
XLP,Consumer Staples,precision,volatility,1.0,0,0.1196807441935224,0.0900478992381486,0.0296328449553738
XLP,Consumer Staples,precision,volatility,1.0,1,0.1006475928702315,0.052193905734462,0.04845368713576951
XLP,Consumer Staples,precision,volatility,1.0,2,0.1260950681375729,0.0847894890821564,0.0413055790554165
XLP,Consumer Staples,precision,volatility,1.0,3,0.0943541479729178,0.0806243843297719,0.013729763643145904
XLP,Consumer Staples,precision,volatility,1.0,4,0.0981202632628639,0.067076525279199,0.0310437379836649
XLP,Consumer Staples,precision,volatility,1.0,5,0.1460939943697216,0.1190293087242587,0.027064685645462896
XLP,Consumer Staples,precision,volatility,1.0,6,0.1193443693347672,0.0655259474379603,0.05381842189680691
XLP,Consumer Staples,precision,volatility,1.0,7,0.105810391136478,0.0872923130649689,0.018518078071509098
XLP,Consumer Staples,precision,volatility,1.0,8,0.112362615160821,0.0771714308213245,0.0351911843394965
XLP,Consumer Staples,precision,volatility,1.0,9,0.1275669474951105,0.0607381908586728,0.0668287566364377
XLP,Consumer Staples,precision,volatility,1.0,10,0.0961277173913043,0.0681097270437683,0.028017990347535993
XLP,Consumer Staples,precision,volatility,1.0,11,0.1134471751648167,0.071587320154404,0.0418598550104127
XLP,Consumer Staples,precision,volatility,1.0,12,0.1229049120477928,0.1027024765729585,0.0202024354748343
XLP,Consumer Staples,precision,volatility,1.0,13,0.1013565559739814,0.0458676812513211,0.05548887472266029
XLP,Consumer Staples,precision,volatility,1.0,14,0.1258270321361058,0.0927671080361048,0.033059924100001
XLP,Consumer Staples,precision,volatility,1.0,15,0.1170747050573384,0.0710316011520831,0.0460431039052553
XLP,Consumer Staples,precision,volatility,1.0,16,0.1161807408570083,0.0966924175105738,0.019488323346434508
XLP,Consumer Staples,precision,volatility,1.0,17,0.1000188853449722,0.0521810425091369,0.0478378428358353
XLP,Consumer Staples,precision,volatility,1.0,18,0.1186323815704087,0.0797107348312167,0.038921646739192
XLP,Consumer Staples,precision,volatility,1.0,19,0.103193324465874,0.0724778307862322,0.030715493679641798
XLP,Consumer Staples,precision,volatility,1.0,20,0.119205332554452,0.0502838941974795,0.0689214383569725
XLP,Consumer Staples,precision,volatility,1.0,21,0.1370744938291522,0.1123976425181244,0.024676851311027814
XLP,Consumer Staples,precision,volatility,1.0,22,0.1335304188565058,0.0809554005495667,0.0525750183069391
XLP,Consumer Staples,precision,volatility,1.0,23,0.1177269820971866,0.057213079447126,0.0605139026500606
XLP,Consumer Staples,precision,volatility,1.0,24,0.123006602826473,0.0729757740639979,0.050030828762475096
XLP,Consumer Staples,precision,volatility,1.0,25,0.1145469692161218,0.1097250739291571,0.004821895286964695
XLP,Consumer Staples,precision,volatility,1.0,26,0.1160729245203987,0.0458676812513211,0.0702052432690776
XLP,Consumer Staples,precision,volatility,1.0,27,0.1428235948163484,0.1064384118753495,0.036385182940998906
XLP,Consumer Staples,precision,volatility,1.0,28,0.1302133655394524,0.1232704906002749,0.006942874939177501
XLP,Consumer Staples,precision,volatility,1.0,29,0.1088137996219281,0.1125690882341246,-0.0037552886121965112
XLP,Consumer Staples,precision,volume_and_range,0.05,0,-0.0054347826086956,0.009820532128514,-0.0152553147372096
XLP,Consumer Staples,precision,volume_and_range,0.05,1,0.0,1.6000256004122804e-05,-1.6000256004122804e-05
XLP,Consumer Staples,precision,volume_and_range,0.05,2,-0.0043988710064857,0.0097599701130102,-0.014158841119495901
XLP,Consumer Staples,precision,volume_and_range,0.05,3,-0.0062909469922572,0.004000064001024,-0.0102910109932812
XLP,Consumer Staples,precision,volume_and_range,0.05,4,-0.0056079128026014,0.009944540065022,-0.0155524528676234
XLP,Consumer Staples,precision,volume_and_range,0.05,5,-0.0059513115343154,0.0136359391052582,-0.0195872506395736
XLP,Consumer Staples,precision,volume_and_range,0.05,6,0.0011709084482148,0.0098820478765455,-0.0087111394283307
XLP,Consumer Staples,precision,volume_and_range,0.05,7,-0.0023610121168923,0.0138190557505613,-0.0161800678674536
XLP,Consumer Staples,precision,volume_and_range,0.05,8,-0.0011772894206847,-0.0059919678714859,0.0048146784508011995
XLP,Consumer Staples,precision,volume_and_range,0.05,9,-0.00355122096486,0.0079841277460439,-0.0115353487109039
XLP,Consumer Staples,precision,volume_and_range,0.05,10,-0.0062909469922572,0.009944540065022,-0.016235487057279202
XLP,Consumer Staples,precision,volume_and_range,0.05,11,-0.0047479694218824,-0.0059919678714859,0.0012439984496035
XLP,Consumer Staples,precision,volume_and_range,0.05,12,-0.004249145752327,0.0079841277460439,-0.012233273498370901
XLP,Consumer Staples,precision,volume_and_range,0.05,13,-0.0047479694218824,0.002008032128514,-0.0067560015503964
XLP,Consumer Staples,precision,volume_and_range,0.05,14,-0.0071613019457122,0.0118119536971415,-0.018973255642853702
XLP,Consumer Staples,precision,volume_and_range,0.05,15,-0.0003672150411281,0.009944540065022,-0.0103117551061501
XLP,Consumer Staples,precision,volume_and_range,0.05,16,0.0004298286513579,0.0079841277460439,-0.007554299094686001
XLP,Consumer Staples,precision,volume_and_range,0.05,17,-0.0003672150411281,1.6000256004122804e-05,-0.0003832152971322228
XLP,Consumer Staples,precision,volume_and_range,0.05,18,-0.0015391186520561,0.0039843167134943,-0.0055234353655504
XLP,Consumer Staples,precision,volume_and_range,0.05,19,0.0023354876615745,0.009944540065022,-0.0076090524034475
XLP,Consumer Staples,precision,volume_and_range,0.05,20,-0.0015391186520561,0.0060730727789206,-0.0076121914309766996
XLP,Consumer Staples,precision,volume_and_range,0.05,21,0.0038809355484858,0.0040323236264898,-0.0001513880780040001
XLP,Consumer Staples,precision,volume_and_range,0.05,22,0.0019576905095838,0.002008032128514,-5.034161893020025e-05
XLP,Consumer Staples,precision,volume_and_range,0.05,23,-0.0008114949374627,0.002008032128514,-0.0028195270659767003
XLP,Consumer Staples,precision,volume_and_range,0.05,24,-0.0050932525540508,0.002008032128514,-0.007101284682564801
XLP,Consumer Staples,precision,volume_and_range,0.05,25,-0.001897046759639,0.0078903850696905,-0.0097874318293295
XLP,Consumer Staples,precision,volume_and_range,0.05,26,-0.004249145752327,0.0079368858834548,-0.0121860316357818
XLP,Consumer Staples,precision,volume_and_range,0.05,27,-0.0047479694218824,0.002008032128514,-0.0067560015503964
XLP,Consumer Staples,precision,volume_and_range,0.05,28,-0.0023610121168923,0.005976286096768,-0.0083372982136603
XLP,Consumer Staples,precision,volume_and_range,0.05,29,-0.0030699177438308,0.0059450400025298,-0.009014957746360599
XLP,Consumer Staples,precision,volume_and_range,0.1,0,-0.0061068256194483,0.0078903850696905,-0.0139972106891388
XLP,Consumer Staples,precision,volume_and_range,0.1,1,-0.004249145752327,0.0078903850696905,-0.0121395308220175
XLP,Consumer Staples,precision,volume_and_range,0.1,2,-0.0081521739130435,0.013726782128514,-0.0218789560415575
XLP,Consumer Staples,precision,volume_and_range,0.1,3,-0.0087061324709546,0.013726782128514,-0.022432914599468598
XLP,Consumer Staples,precision,volume_and_range,0.1,4,-0.00355122096486,0.010008032128514,-0.013559253093374
XLP,Consumer Staples,precision,volume_and_range,0.1,5,-0.0108317185418432,0.0118894550534152,-0.0227211735952584
XLP,Consumer Staples,precision,volume_and_range,0.1,6,0.0007983710301183,0.013912794033276,-0.0131144230031577
XLP,Consumer Staples,precision,volume_and_range,0.1,7,-0.0031964905976764,0.0234088103386307,-0.0266053009363071
XLP,Consumer Staples,precision,volume_and_range,0.1,8,-0.014510125074449,6.250683668529433e-05,-0.014572631911134294
XLP,Consumer Staples,precision,volume_and_range,0.1,9,-0.0087061324709546,0.0195177597549732,-0.0282238922259278
XLP,Consumer Staples,precision,volume_and_range,0.1,10,-0.0072878823391538,0.0079841277460439,-0.015272010085197702
XLP,Consumer Staples,precision,volume_and_range,0.1,11,-0.0074952221691352,-0.0080321285140562,0.0005369063449209999
XLP,Consumer Staples,precision,volume_and_range,0.1,12,-0.0069591728525981,0.011735658587658,-0.0186948314402561
XLP,Consumer Staples,precision,volume_and_range,0.1,13,-0.00355122096486,0.011735658587658,-0.015286879552518
XLP,Consumer Staples,precision,volume_and_range,0.1,14,-0.0068236714975845,0.0156267091713156,-0.0224503806689001
XLP,Consumer Staples,precision,volume_and_range,0.1,15,-0.001897046759639,0.0098820478765455,-0.011779094636184501
XLP,Consumer Staples,precision,volume_and_range,0.1,16,0.0007983710301183,0.0213878770897543,-0.020589506059636
XLP,Consumer Staples,precision,volume_and_range,0.1,17,0.0,0.002008032128514,-0.002008032128514
XLP,Consumer Staples,precision,volume_and_range,0.1,18,-0.0057726204465335,0.0039843167134943,-0.0097569371600278
XLP,Consumer Staples,precision,volume_and_range,0.1,19,-0.0057726204465335,0.017633032128514,-0.0234056525750475
XLP,Consumer Staples,precision,volume_and_range,0.1,20,-0.0054347826086956,0.0200803212851405,-0.0255151038938361
XLP,Consumer Staples,precision,volume_and_range,0.1,21,0.0023354876615745,0.0159522552360837,-0.013616767574509199
XLP,Consumer Staples,precision,volume_and_range,0.1,22,-0.0061068256194483,0.002008032128514,-0.0081148577479623
XLP,Consumer Staples,precision,volume_and_range,0.1,23,-0.0016364400672592,0.005976286096768,-0.0076127261640272
XLP,Consumer Staples,precision,volume_and_range,0.1,24,-0.0066268807013387,0.0079841277460439,-0.014611008447382601
XLP,Consumer Staples,precision,volume_and_range,0.1,25,-0.0072878823391538,0.0078903850696905,-0.015178267408844301
XLP,Consumer Staples,precision,volume_and_range,0.1,26,-0.0050932525540508,0.0098820478765455,-0.014975300430596302
XLP,Consumer Staples,precision,volume_and_range,0.1,27,-0.0059513115343154,0.0059450400025298,-0.0118963515368452
XLP,Consumer Staples,precision,volume_and_range,0.1,28,-0.0023610121168923,0.002008032128514,-0.0043690442454063
XLP,Consumer Staples,precision,volume_and_range,0.1,29,-0.001897046759639,0.0118894550534152,-0.0137865018130542
XLP,Consumer Staples,precision,volume_and_range,0.2,0,-0.0099237328849387,0.0230808290633799,-0.0330045619483186
XLP,Consumer Staples,precision,volume_and_range,0.2,1,0.0061892066096331,-0.0019602218397398,0.0081494284493729
XLP,Consumer Staples,precision,volume_and_range,0.2,2,-0.006437456405487,0.0039535574203428,-0.010391013825829801
XLP,Consumer Staples,precision,volume_and_range,0.2,3,-0.0111480790075876,0.0271045572250391,-0.0382526362326267
XLP,Consumer Staples,precision,volume_and_range,0.2,4,-0.0074952221691352,0.016178072614344,-0.023673294783479203
XLP,Consumer Staples,precision,volume_and_range,0.2,5,-0.0050932525540508,0.0237471625632966,-0.0288404151173474
XLP,Consumer Staples,precision,volume_and_range,0.2,6,-0.001897046759639,0.002008032128514,-0.003905078888153
XLP,Consumer Staples,precision,volume_and_range,0.2,7,0.0038884218111938,0.002008032128514,0.0018803896826798
XLP,Consumer Staples,precision,volume_and_range,0.2,8,-0.0284252458239545,-0.0077958894401133,-0.0206293563838412
XLP,Consumer Staples,precision,volume_and_range,0.2,9,-0.0052606879011747,0.011735658587658,-0.0169963464888327
XLP,Consumer Staples,precision,volume_and_range,0.2,10,-0.0043988710064857,0.0040656452972383,-0.008464516303723999
XLP,Consumer Staples,precision,volume_and_range,0.2,11,-0.0083779959050945,-0.0019919678714859,-0.0063860280336086005
XLP,Consumer Staples,precision,volume_and_range,0.2,12,-0.0102940319384544,0.0098820478765455,-0.0201760798149999
XLP,Consumer Staples,precision,volume_and_range,0.2,13,-0.0069591728525981,0.0265363340153065,-0.033495506867904604
XLP,Consumer Staples,precision,volume_and_range,0.2,14,-0.0083779959050945,0.0118119536971415,-0.020189949602236003
XLP,Consumer Staples,precision,volume_and_range,0.2,15,-0.0072878823391538,0.0155215456420275,-0.0228094279811813
XLP,Consumer Staples,precision,volume_and_range,0.2,16,-0.0074952221691352,0.009944540065022,-0.017439762234157198
XLP,Consumer Staples,precision,volume_and_range,0.2,17,-0.0039020850610117,0.0171595472800292,-0.021061632341040897
XLP,Consumer Staples,precision,volume_and_range,0.2,18,-0.0111780258519389,0.002008032128514,-0.0131860579804529
XLP,Consumer Staples,precision,volume_and_range,0.2,19,-0.0049321016435482,0.0192494114388588,-0.024181513082407
XLP,Consumer Staples,precision,volume_and_range,0.2,20,-0.0010898628225994,0.0159522552360837,-0.0170421180586831
XLP,Consumer Staples,precision,volume_and_range,0.2,21,0.0015475062196422,0.010008032128514,-0.0084605259088718
XLP,Consumer Staples,precision,volume_and_range,0.2,22,-0.0084753231492362,0.0059450400025298,-0.014420363151766
XLP,Consumer Staples,precision,volume_and_range,0.2,23,-0.0045924645493964,0.004000064001024,-0.008592528550420399
XLP,Consumer Staples,precision,volume_and_range,0.2,24,-0.0057726204465335,1.6000256004122804e-05,-0.005788620702537623
XLP,Consumer Staples,precision,volume_and_range,0.2,25,-0.0141713417484806,0.0171595472800292,-0.0313308890285098
XLP,Consumer Staples,precision,volume_and_range,0.2,26,-0.0039020850610117,6.250683668529433e-05,-0.003964591897696995
XLP,Consumer Staples,precision,volume_and_range,0.2,27,-0.0059513115343154,0.0039535574203428,-0.0099048689546582
XLP,Consumer Staples,precision,volume_and_range,0.2,28,-0.0047479694218824,0.0040160642570281,-0.0087640336789105
XLP,Consumer Staples,precision,volume_and_range,0.2,29,-0.0002955253142659,0.0097003398208217,-0.009995865135087599
XLP,Consumer Staples,precision,volume_and_range,0.5,0,0.0133985507246376,0.034327423763495,-0.020928873038857397
XLP,Consumer Staples,precision,volume_and_range,0.5,1,0.0253294660959675,0.0152155792983253,0.0101138867976422
XLP,Consumer Staples,precision,volume_and_range,0.5,2,-0.0031679432304573,0.0136359391052582,-0.0168038823357155
XLP,Consumer Staples,precision,volume_and_range,0.5,3,0.0076620343674316,0.0360989412194232,-0.028436906851991597
XLP,Consumer Staples,precision,volume_and_range,0.5,4,0.0046245841459217,0.0040323236264898,0.0005922605194319001
XLP,Consumer Staples,precision,volume_and_range,0.5,5,0.000371228320266,0.0196550909520434,-0.0192838626317774
XLP,Consumer Staples,precision,volume_and_range,0.5,6,0.0143106482007038,0.0197945933933362,-0.0054839451926324
XLP,Consumer Staples,precision,volume_and_range,0.5,7,0.0230942411380061,0.0113713280086639,0.011722913129342202
XLP,Consumer Staples,precision,volume_and_range,0.5,8,-0.0111780258519389,-0.0197310983062685,0.008553072454329598
XLP,Consumer Staples,precision,volume_and_range,0.5,9,0.0193668046928916,0.0158420242233757,0.0035247804695159
XLP,Consumer Staples,precision,volume_and_range,0.5,10,0.0050095144735324,-0.0101870898227054,0.0151966042962378
XLP,Consumer Staples,precision,volume_and_range,0.5,11,0.0050095144735324,0.0118894550534152,-0.006879940579882799
XLP,Consumer Staples,precision,volume_and_range,0.5,12,0.0220652173913043,0.0323110624315443,-0.010245845040240002
XLP,Consumer Staples,precision,volume_and_range,0.5,13,0.0151786738556842,0.0250849552054371,-0.0099062813497529
XLP,Consumer Staples,precision,volume_and_range,0.5,14,0.0061392914653783,0.0097599701130102,-0.0036206786476319
XLP,Consumer Staples,precision,volume_and_range,0.5,15,0.0119621246077991,0.0058248260216438,0.0061372985861553
XLP,Consumer Staples,precision,volume_and_range,0.5,16,0.0019576905095838,-0.0058044678714859,0.0077621583810697
XLP,Consumer Staples,precision,volume_and_range,0.5,17,-0.0030492864254895,0.0237471625632966,-0.0267964489887861
XLP,Consumer Staples,precision,volume_and_range,0.5,18,0.0140757994018863,0.0213878770897543,-0.007312077687868001
XLP,Consumer Staples,precision,volume_and_range,0.5,19,0.0101902173913043,0.0229205796570312,-0.0127303622657269
XLP,Consumer Staples,precision,volume_and_range,0.5,20,0.0099016290008029,0.0118894550534152,-0.0019878260526122998
XLP,Consumer Staples,precision,volume_and_range,0.5,21,0.015849001175088,0.002008032128514,0.013840969046574001
XLP,Consumer Staples,precision,volume_and_range,0.5,22,0.0046040774949312,0.010008032128514,-0.0054039546335828
XLP,Consumer Staples,precision,volume_and_range,0.5,23,0.0057917589462641,0.0061402635334727,-0.0003485045872085998
XLP,Consumer Staples,precision,volume_and_range,0.5,24,0.0038737280296021,0.0135464936669756,-0.0096727656373735
XLP,Consumer Staples,precision,volume_and_range,0.5,25,0.0068074854325414,0.0229205796570312,-0.0161130942244898
XLP,Consumer Staples,precision,volume_and_range,0.5,26,0.016248890860692,0.0078446080040004,0.008404282856691599
XLP,Consumer Staples,precision,volume_and_range,0.5,27,0.0111536892411702,0.0098820478765455,0.001271641364624699
XLP,Consumer Staples,precision,volume_and_range,0.5,28,0.0136441647597253,0.002008032128514,0.0116361326312113
XLP,Consumer Staples,precision,volume_and_range,0.5,29,0.0143106482007038,0.0294805596010415,-0.015169911400337702
XLP,Consumer Staples,precision,volume_and_range,1.0,0,0.0519199389409411,0.0178810480015299,0.034038890939411204
XLP,Consumer Staples,precision,volume_and_range,1.0,1,0.0549769119020441,0.0172752077010331,0.037701704201011
XLP,Consumer Staples,precision,volume_and_range,1.0,2,0.0287633305988515,0.0077995379200198,0.0209637926788317
XLP,Consumer Staples,precision,volume_and_range,1.0,3,0.0521118374379243,0.0294805596010415,0.0226312778368828
XLP,Consumer Staples,precision,volume_and_range,1.0,4,0.0442147501015847,0.0279044464711435,0.016310303630441204
XLP,Consumer Staples,precision,volume_and_range,1.0,5,0.0454303725225692,0.0192494114388588,0.0261809610837104
XLP,Consumer Staples,precision,volume_and_range,1.0,6,0.0713346237839984,0.0318885102161634,0.03944611356783499
XLP,Consumer Staples,precision,volume_and_range,1.0,7,0.0446560164227813,0.0230808290633799,0.021575187359401404
XLP,Consumer Staples,precision,volume_and_range,1.0,8,0.0306567666870789,0.002008032128514,0.028648734558564898
XLP,Consumer Staples,precision,volume_and_range,1.0,9,0.0528327117479634,0.0419319865011376,0.010900725246825796
XLP,Consumer Staples,precision,volume_and_range,1.0,10,0.0488876472978463,0.0283238216021983,0.020563825695648002
XLP,Consumer Staples,precision,volume_and_range,1.0,11,0.0340069649641198,0.0097599701130102,0.0242469948511096
XLP,Consumer Staples,precision,volume_and_range,1.0,12,0.0792513645774515,0.0393214649643349,0.0399298996131166
XLP,Consumer Staples,precision,volume_and_range,1.0,13,0.0438299232736572,0.0305251423946738,0.013304780878983402
XLP,Consumer Staples,precision,volume_and_range,1.0,14,0.0425165238046059,0.0189891642039857,0.023527359600620204
XLP,Consumer Staples,precision,volume_and_range,1.0,15,0.0556732352086762,0.0038667681879936,0.0518064670206826
XLP,Consumer Staples,precision,volume_and_range,1.0,16,0.0287239286084881,-0.0079521272340357,0.0366760558425238
XLP,Consumer Staples,precision,volume_and_range,1.0,17,0.0436723602484471,0.0217212937772596,0.021951066471187497
XLP,Consumer Staples,precision,volume_and_range,1.0,18,0.0596998778128499,0.0401759710598118,0.019523906753038098
XLP,Consumer Staples,precision,volume_and_range,1.0,19,0.0451188304449173,0.0384064995614642,0.006712330883453105
XLP,Consumer Staples,precision,volume_and_range,1.0,20,0.0240047639908005,0.0220080321285141,0.0019967318622864
XLP,Consumer Staples,precision,volume_and_range,1.0,21,0.0531683348972995,0.0263526014169035,0.026815733480396002
XLP,Consumer Staples,precision,volume_and_range,1.0,22,0.0570652173913043,0.0320832200984388,0.0249819972928655
XLP,Consumer Staples,precision,volume_and_range,1.0,23,0.0339387536910701,0.037164282128514,-0.003225528437443899
XLP,Consumer Staples,precision,volume_and_range,1.0,24,0.0403601482668803,0.020947426067908,0.0194127221989723
XLP,Consumer Staples,precision,volume_and_range,1.0,25,0.0401733254994124,0.0261716009017483,0.014001724597664102
XLP,Consumer Staples,precision,volume_and_range,1.0,26,0.049780835106922,0.0267228610258524,0.0230579740810696
XLP,Consumer Staples,precision,volume_and_range,1.0,27,0.0609068249563161,0.0096416199147736,0.0512652050415425
XLP,Consumer Staples,precision,volume_and_range,1.0,28,0.0436931243680485,0.009944540065022,0.033748584303026505
XLP,Consumer Staples,precision,volume_and_range,1.0,29,0.0673863183087355,0.0393214649643349,0.0280648533444006
XLP,Consumer Staples,recall,all_predictors,0.05,0,-0.0033003300330032,0.0132013201320131,-0.016501650165016302
XLP,Consumer Staples,recall,all_predictors,0.05,1,-0.0099009900990099,-0.0132013201320131,0.0033003300330032015
XLP,Consumer Staples,recall,all_predictors,0.05,2,0.0033003300330033,-0.0033003300330032,0.0066006600660065
XLP,Consumer Staples,recall,all_predictors,0.05,3,-0.0099009900990099,-0.0066006600660066,-0.0033003300330032995
XLP,Consumer Staples,recall,all_predictors,0.05,4,0.0033003300330033,-0.0066006600660066,0.0099009900990099
XLP,Consumer Staples,recall,all_predictors,0.05,5,0.0,0.0,0.0
XLP,Consumer Staples,recall,all_predictors,0.05,6,-0.0066006600660065,-0.0099009900990099,0.0033003300330033992
XLP,Consumer Staples,recall,all_predictors,0.05,7,-0.0066006600660065,0.0066006600660065,-0.013201320132013
XLP,Consumer Staples,recall,all_predictors,0.05,8,-0.0033003300330032,0.0,-0.0033003300330032
XLP,Consumer Staples,recall,all_predictors,0.05,9,-0.0033003300330032,-0.0165016501650164,0.0132013201320132
XLP,Consumer Staples,recall,all_predictors,0.05,10,0.0,-0.0099009900990099,0.0099009900990099
XLP,Consumer Staples,recall,all_predictors,0.05,11,-0.0066006600660065,-0.0033003300330032,-0.0033003300330033
XLP,Consumer Staples,recall,all_predictors,0.05,12,0.0132013201320132,-0.0066006600660066,0.0198019801980198
XLP,Consumer Staples,recall,all_predictors,0.05,13,-0.0033003300330032,-0.0066006600660066,0.0033003300330033997
XLP,Consumer Staples,recall,all_predictors,0.05,14,0.0,-0.0033003300330032,0.0033003300330032
XLP,Consumer Staples,recall,all_predictors,0.05,15,-0.0066006600660065,-0.0066006600660066,9.974659986866641e-17
XLP,Consumer Staples,recall,all_predictors,0.05,16,0.0033003300330033,-0.0033003300330032,0.0066006600660065
XLP,Consumer Staples,recall,all_predictors,0.05,17,-0.0132013201320131,0.0066006600660065,-0.0198019801980196
XLP,Consumer Staples,recall,all_predictors,0.05,18,-0.0066006600660065,0.0033003300330032,-0.0099009900990097
XLP,Consumer Staples,recall,all_predictors,0.05,19,-0.0132013201320131,0.0,-0.0132013201320131
XLP,Consumer Staples,recall,all_predictors,0.05,20,0.0033003300330033,-0.0066006600660066,0.0099009900990099
XLP,Consumer Staples,recall,all_predictors,0.05,21,-0.0165016501650164,-0.0099009900990099,-0.0066006600660065
XLP,Consumer Staples,recall,all_predictors,0.05,22,-0.0066006600660065,-0.0033003300330032,-0.0033003300330033
XLP,Consumer Staples,recall,all_predictors,0.05,23,-0.0066006600660065,0.0,-0.0066006600660065
XLP,Consumer Staples,recall,all_predictors,0.05,24,0.0,0.0,0.0
XLP,Consumer Staples,recall,all_predictors,0.05,25,-0.0066006600660065,-0.0132013201320131,0.006600660066006601
XLP,Consumer Staples,recall,all_predictors,0.05,26,0.0,-0.0033003300330032,0.0033003300330032
XLP,Consumer Staples,recall,all_predictors,0.05,27,-0.0033003300330032,0.0099009900990099,-0.013201320132013099
XLP,Consumer Staples,recall,all_predictors,0.05,28,0.0033003300330033,-0.0099009900990099,0.0132013201320132
XLP,Consumer Staples,recall,all_predictors,0.05,29,-0.0099009900990099,-0.0198019801980198,0.0099009900990099
XLP,Consumer Staples,recall,all_predictors,0.1,0,0.0033003300330033,-0.0165016501650164,0.019801980198019698
XLP,Consumer Staples,recall,all_predictors,0.1,1,0.0,-0.0396039603960395,0.0396039603960395
XLP,Consumer Staples,recall,all_predictors,0.1,2,-0.0033003300330032,-0.0264026402640263,0.023102310231023097
XLP,Consumer Staples,recall,all_predictors,0.1,3,-0.0033003300330032,-0.0132013201320131,0.009900990099009901
XLP,Consumer Staples,recall,all_predictors,0.1,4,-0.0033003300330032,-0.0099009900990099,0.0066006600660067
XLP,Consumer Staples,recall,all_predictors,0.1,5,0.0066006600660065,0.0033003300330032,0.0033003300330033
XLP,Consumer Staples,recall,all_predictors,0.1,6,-0.0099009900990099,-0.0066006600660066,-0.0033003300330032995
XLP,Consumer Staples,recall,all_predictors,0.1,7,-0.0099009900990099,-0.0165016501650164,0.0066006600660065
XLP,Consumer Staples,recall,all_predictors,0.1,8,-0.0066006600660065,-0.0033003300330032,-0.0033003300330033
XLP,Consumer Staples,recall,all_predictors,0.1,9,-0.0066006600660065,-0.0264026402640263,0.0198019801980198
XLP,Consumer Staples,recall,all_predictors,0.1,10,0.0033003300330033,-0.0363036303630363,0.0396039603960396
XLP,Consumer Staples,recall,all_predictors,0.1,11,0.0033003300330033,-0.0198019801980198,0.023102310231023097
XLP,Consumer Staples,recall,all_predictors,0.1,12,0.0066006600660065,-0.0264026402640263,0.0330033003300328
XLP,Consumer Staples,recall,all_predictors,0.1,13,0.0066006600660065,0.0066006600660065,0.0
XLP,Consumer Staples,recall,all_predictors,0.1,14,0.0,0.0,0.0
XLP,Consumer Staples,recall,all_predictors,0.1,15,-0.0099009900990099,-0.0132013201320131,0.0033003300330032015
XLP,Consumer Staples,recall,all_predictors,0.1,16,-0.0033003300330032,-0.0099009900990099,0.0066006600660067
XLP,Consumer Staples,recall,all_predictors,0.1,17,-0.0033003300330032,0.0,-0.0033003300330032
XLP,Consumer Staples,recall,all_predictors,0.1,18,0.0033003300330033,0.0033003300330032,9.974659986866641e-17
XLP,Consumer Staples,recall,all_predictors,0.1,19,-0.0099009900990099,-0.0132013201320131,0.0033003300330032015
XLP,Consumer Staples,recall,all_predictors,0.1,20,-0.0066006600660065,-0.0264026402640263,0.0198019801980198
XLP,Consumer Staples,recall,all_predictors,0.1,21,-0.0165016501650164,-0.0396039603960395,0.0231023102310231
XLP,Consumer Staples,recall,all_predictors,0.1,22,-0.0066006600660065,-0.0165016501650164,0.0099009900990099
XLP,Consumer Staples,recall,all_predictors,0.1,23,-0.0066006600660065,-0.0033003300330032,-0.0033003300330033
XLP,Consumer Staples,recall,all_predictors,0.1,24,-0.0099009900990099,-0.0099009900990099,0.0
XLP,Consumer Staples,recall,all_predictors,0.1,25,0.0,-0.0066006600660066,0.0066006600660066
XLP,Consumer Staples,recall,all_predictors,0.1,26,0.0066006600660065,-0.0066006600660066,0.0132013201320131
XLP,Consumer Staples,recall,all_predictors,0.1,27,0.0033003300330033,-0.0066006600660066,0.0099009900990099
XLP,Consumer Staples,recall,all_predictors,0.1,28,0.0033003300330033,-0.0198019801980198,0.023102310231023097
XLP,Consumer Staples,recall,all_predictors,0.1,29,-0.0099009900990099,-0.0264026402640263,0.0165016501650164
XLP,Consumer Staples,recall,all_predictors,0.2,0,0.0,0.0066006600660065,-0.0066006600660065
XLP,Consumer Staples,recall,all_predictors,0.2,1,0.0066006600660065,-0.0165016501650164,0.0231023102310229
XLP,Consumer Staples,recall,all_predictors,0.2,2,-0.0033003300330032,-0.0165016501650164,0.0132013201320132
XLP,Consumer Staples,recall,all_predictors,0.2,3,0.0033003300330033,-0.0165016501650164,0.019801980198019698
XLP,Consumer Staples,recall,all_predictors,0.2,4,-0.023102310231023,0.0066006600660065,-0.0297029702970295
XLP,Consumer Staples,recall,all_predictors,0.2,5,0.0264026402640264,0.0,0.0264026402640264
XLP,Consumer Staples,recall,all_predictors,0.2,6,-0.0165016501650164,-0.0165016501650164,0.0
XLP,Consumer Staples,recall,all_predictors,0.2,7,-0.0363036303630363,-0.0462046204620462,0.009900990099009903
