model,feature_group,noise_intensity,seed,dataset_signature,clean_accuracy,noisy_accuracy,accuracy_degradation,clean_balanced_accuracy,noisy_balanced_accuracy,balanced_accuracy_degradation,clean_precision,noisy_precision,precision_degradation,clean_recall,noisy_recall,recall_degradation,clean_f1_score,noisy_f1_score,f1_score_degradation,clean_roc_auc,noisy_roc_auc,roc_auc_degradation,clean_average_precision,noisy_average_precision,average_precision_degradation
Random Forest,volatility,0.2,27,1977873595195473727,0.6935240963855421,0.6935240963855421,0.0,0.5851972013767421,0.5727557411273486,0.012441460249393521,0.4359861591695502,0.42857142857142855,0.007414730598121644,0.34054054054054056,0.3,0.04054054054054057,0.38239757207890746,0.35294117647058826,0.029456395608319197,0.5833380353213339,0.5925943688991706,-0.009256333577836728,0.4320047066000814,0.43138949357101775,0.0006152130290636437
Logistic Regression,volatility,0.2,28,5554632649864830849,0.6295180722891566,0.634789156626506,-0.005271084337349463,0.5657168650905603,0.5851294927495345,-0.019412627658974224,0.35944700460829493,0.3763440860215054,-0.016897081413210446,0.42162162162162165,0.47297297297297297,-0.051351351351351326,0.3880597014925373,0.41916167664670656,-0.031101975154169237,0.6075156576200418,0.6120634204141511,-0.004547762794109289,0.4248495663195855,0.4252776282530229,-0.00042806193343741805
Random Forest,volatility,0.2,28,5554632649864830849,0.6935240963855421,0.6875,0.0060240963855421326,0.5851972013767421,0.5710686678327597,0.014128533543982469,0.4359861591695502,0.4175824175824176,0.018403741587132594,0.34054054054054056,0.3081081081081081,0.032432432432432434,0.38239757207890746,0.3545878693623639,0.02780970271654354,0.5833380353213339,0.585143598713536,-0.0018055633922021697,0.4320047066000814,0.4276259890867716,0.0043787175133098155
Logistic Regression,volatility,0.2,29,17541911986742343071,0.6295180722891566,0.6197289156626506,0.009789156626505924,0.5657168650905603,0.5680556339220222,-0.0023387688314618904,0.35944700460829493,0.35607675906183367,0.003370245546461259,0.42162162162162165,0.45135135135135135,-0.029729729729729704,0.3880597014925373,0.39809296781883197,-0.010033266326294643,0.6075156576200418,0.6008181459120916,0.006697511707950188,0.4248495663195855,0.4231216707525849,0.0017278955670005924
Random Forest,volatility,0.2,29,17541911986742343071,0.6935240963855421,0.704066265060241,-0.010542168674698815,0.5851972013767421,0.5817214918467528,0.0034757095299893237,0.4359861591695502,0.4538152610441767,-0.017829101874626496,0.34054054054054056,0.3054054054054054,0.035135135135135165,0.38239757207890746,0.3651050080775444,0.01729256400136303,0.5833380353213339,0.5747700727867743,0.008567962534559603,0.4320047066000814,0.4209656716377295,0.011039034962351868
Logistic Regression,volatility,0.5,0,18099714501789262766,0.6295180722891566,0.6137048192771084,0.015813253012048167,0.5657168650905603,0.5754922981436552,-0.009775433053094917,0.35944700460829493,0.3584158415841584,0.0010311630241365277,0.42162162162162165,0.4891891891891892,-0.06756756756756754,0.3880597014925373,0.4137142857142857,-0.025654584221748378,0.6075156576200418,0.60482141849574,0.0026942391243017783,0.4248495663195855,0.4123013480742346,0.012548218245350906
Random Forest,volatility,0.5,0,18099714501789262766,0.6935240963855421,0.6829819277108434,0.010542168674698704,0.5851972013767421,0.5695960051909947,0.015601196185747401,0.4359861591695502,0.4098939929328622,0.026092166236687975,0.34054054054054056,0.31351351351351353,0.02702702702702703,0.38239757207890746,0.3552833078101072,0.02711426426880026,0.5833380353213339,0.5871748575297636,-0.0038368222084297354,0.4320047066000814,0.42195508053747055,0.010049626062610839
Logistic Regression,volatility,0.5,1,15078467127864456423,0.6295180722891566,0.6091867469879518,0.02033132530120474,0.5657168650905603,0.5657253286689612,-8.463578400896843e-06,0.35944700460829493,0.34949494949494947,0.00995205511334546,0.42162162162162165,0.46756756756756757,-0.04594594594594592,0.3880597014925373,0.4,-0.011940298507462699,0.6075156576200418,0.605151498053377,0.002364159566664803,0.4248495663195855,0.422852880212213,0.0019966861073724695
Random Forest,volatility,0.5,1,15078467127864456423,0.6935240963855421,0.7055722891566265,-0.012048192771084376,0.5851972013767421,0.5860830559160413,-0.0008858545392991246,0.4359861591695502,0.4588235294117647,-0.022837370242214494,0.34054054054054056,0.3162162162162162,0.024324324324324353,0.38239757207890746,0.3744,0.007997572078907444,0.5833380353213339,0.5838938103029961,-0.0005557749816622604,0.4320047066000814,0.4221827049868162,0.009822001613265186
Logistic Regression,volatility,0.5,2,16391727690391952010,0.6295180722891566,0.5933734939759037,0.036144578313252906,0.5657168650905603,0.5489589798566834,0.01675788523387689,0.35944700460829493,0.33067729083665337,0.02876971377164156,0.42162162162162165,0.4486486486486487,-0.02702702702702703,0.3880597014925373,0.38073394495412843,0.00732575653840889,0.6075156576200418,0.5849856119167184,0.022530045703323398,0.4248495663195855,0.4001939660965821,0.024655600223003393
