ticker,sector,feature_group,noise_intensity,seed_count,mean_total_clipped_values,std_total_clipped_values,clipped_values_ci95_lower,clipped_values_ci95_upper,mean_clipped_proportion,std_clipped_proportion,clipped_proportion_ci95_lower,clipped_proportion_ci95_upper
XLI,Industrials,volatility,0.1,30,0.13333333333333333,0.34574590364176044,0.009609750681461499,0.2570569159852052,3.346720214190093e-05,8.678361035184749e-05,2.4120860144230655e-06,6.45223182693788e-05
XLI,Industrials,volatility,0.2,30,4.333333333333333,2.5234532077995864,3.430327200115871,5.2363394665507945,0.0010876840696117803,0.0006333968895079283,0.0008610259036435419,0.0013143422355800186
XLI,Industrials,volatility,0.5,30,122.6,10.337744701686214,118.9006855683292,126.2993144316708,0.03077309236947791,0.0025948154371702344,0.029844549590444074,0.03170163514851174
XLI,Industrials,volatility,1.0,30,526.1,18.947022329970846,519.3198951352497,532.8801048647504,0.13205321285140564,0.004755778697281836,0.1303513793010165,0.13375504640179478
XLI,Industrials,volume_and_range,0.05,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,Industrials,volume_and_range,0.1,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XLI,Industrials,volume_and_range,0.2,30,1.1666666666666667,1.0199166069132668,0.8016941961780566,1.5316391371552769,0.0004392570281124498,0.00038400474657879024,0.0003018426943441478,0.0005766713618807518
XLI,Industrials,volume_and_range,0.5,30,69.8,8.891685383858182,66.61815124946763,72.98184875053236,0.026280120481927714,0.003347773111392388,0.02508213525958872,0.027478105704266707
XLI,Industrials,volume_and_range,1.0,30,341.8,15.555019147839555,336.23370788513165,347.3662921148684,0.12868975903614457,0.005856558414096219,0.1265940165230164,0.13078550154927274
XLK,Technology,all_predictors,0.05,30,1.5,0.8610338613230188,1.1918829898333703,1.8081170101666297,0.00010268346111719604,5.894262467983426e-05,8.159111376186816e-05,0.0001237758084725239
XLK,Technology,all_predictors,0.1,30,1.8333333333333333,1.0199166069132668,1.4683608628447231,2.198305803821943,0.00012550200803212848,6.981904483250731e-05,0.00010051758371061902,0.00015048643235363794
XLK,Technology,all_predictors,0.2,30,8.366666666666667,2.220334447210885,7.572130188863799,9.161203144469535,0.0005727455275648046,0.00015199441725156657,0.0005183550238816949,0.0006271360312479143
