ticker,sector,metric,feature_group,noise_intensity,noise_regime,seed_count,mean_paired_difference,std_paired_difference,paired_difference_ci95_lower,paired_difference_ci95_upper,proportion_seeds_favouring_logistic_regression,proportion_seeds_favouring_random_forest,proportion_ties,robustness_classification
XLK,Technology,balanced_accuracy,volume_and_range,0.1,moderate,30,-0.0005187233162180834,0.003195345814136753,-0.001662163130753924,0.0006247164983177573,0.5666666666666667,0.4,0.03333333333333333,No clear difference
XLK,Technology,balanced_accuracy,volume_and_range,0.2,moderate,30,0.00023434708194625928,0.004945340339982352,-0.001535320231102827,0.0020040143949953456,0.5,0.5,0.0,No clear difference
XLK,Technology,balanced_accuracy,volume_and_range,0.5,stress,30,0.008636235400327227,0.00583332929084591,0.006548805322198641,0.010723665478455813,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLK,Technology,balanced_accuracy,volume_and_range,1.0,stress,30,0.029732833041810063,0.007139845066428513,0.02717787229782648,0.03228779378579364,0.0,1.0,0.0,Random Forest more robust
XLK,Technology,f1_score,all_predictors,0.05,moderate,30,-0.0008792118692923299,0.006313601674674248,-0.003138505212755696,0.0013800814741710362,0.6333333333333333,0.36666666666666664,0.0,No clear difference
XLK,Technology,f1_score,all_predictors,0.1,moderate,30,0.0007431326495412568,0.008965562178199396,-0.002465152572325851,0.003951417871408364,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLK,Technology,f1_score,all_predictors,0.2,moderate,30,0.010030451124212669,0.008896183309066585,0.006846992811815878,0.01321390943660946,0.13333333333333333,0.8666666666666667,0.0,Random Forest more robust
XLK,Technology,f1_score,all_predictors,0.5,stress,30,0.027134721418891776,0.014716809084004247,0.021868378923151813,0.03240106391463174,0.0,1.0,0.0,Random Forest more robust
XLK,Technology,f1_score,all_predictors,1.0,stress,30,0.02393724548680135,0.012554816693039574,0.019444562032162827,0.02842992894143987,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLK,Technology,f1_score,momentum,0.05,moderate,30,-6.403714075171997e-05,0.002822629239331935,-0.0010741020419108094,0.0009460277604073695,0.5666666666666667,0.43333333333333335,0.0,No clear difference
XLK,Technology,f1_score,momentum,0.1,moderate,30,0.0014651663152588134,0.004279929967768956,-6.638695416227186e-05,0.0029967195846798984,0.4,0.6,0.0,No clear difference
XLK,Technology,f1_score,momentum,0.2,moderate,30,0.0016688528182716004,0.006822901303681942,-0.0007726910568116294,0.004110396693354831,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLK,Technology,f1_score,momentum,0.5,stress,30,0.008296581260065883,0.006858679717721487,0.005842234243947723,0.010750928276184043,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLK,Technology,f1_score,momentum,1.0,stress,30,0.028111664800176284,0.011607755348240994,0.02395788289530417,0.0322654467050484,0.0,1.0,0.0,Random Forest more robust
XLK,Technology,f1_score,returns,0.05,moderate,30,-0.00222003115975124,0.0022179605907911137,-0.003013718163943975,-0.0014263441555585048,0.8,0.16666666666666666,0.03333333333333333,Logistic Regression more robust
XLK,Technology,f1_score,returns,0.1,moderate,30,-0.0017985439118183568,0.0028023707251075207,-0.0028013593967655755,-0.0007957284268711382,0.7333333333333333,0.26666666666666666,0.0,Logistic Regression more robust
XLK,Technology,f1_score,returns,0.2,moderate,30,4.4464139081176704e-05,0.0050047028817285,-0.0017464457867155784,0.0018353740648779317,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLK,Technology,f1_score,returns,0.5,stress,30,0.0009960815085148234,0.007923104338845351,-0.0018391649664289103,0.003831327983458557,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLK,Technology,f1_score,returns,1.0,stress,30,0.000969841845466744,0.0078097474643354075,-0.0018248403928949695,0.003764524083828457,0.4,0.6,0.0,No clear difference
XLK,Technology,f1_score,volatility,0.05,moderate,30,-0.002248149133086423,0.005345956177130794,-0.004161174982323521,-0.000335123283849325,0.6,0.4,0.0,Logistic Regression more robust
XLK,Technology,f1_score,volatility,0.1,moderate,30,-0.0005329731520100864,0.006471339849994692,-0.0028487123765845576,0.001782766072564385,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLK,Technology,f1_score,volatility,0.2,moderate,30,0.0022092133944768373,0.007517675406537455,-0.0004809522002959207,0.004899378989249595,0.36666666666666664,0.6333333333333333,0.0,No clear difference
XLK,Technology,f1_score,volatility,0.5,stress,30,0.01791608991563768,0.009311372803614335,0.014584057950729614,0.021248121880545746,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLK,Technology,f1_score,volatility,1.0,stress,30,0.037784199773074977,0.01392028147219034,0.03280289102257026,0.042765508523579694,0.0,1.0,0.0,Random Forest more robust
XLK,Technology,f1_score,volume_and_range,0.05,moderate,30,0.00024217767818625346,0.004363679411483027,-0.0013193449447752924,0.0018037003011477995,0.5666666666666667,0.43333333333333335,0.0,No clear difference
XLK,Technology,f1_score,volume_and_range,0.1,moderate,30,-0.00035636612276558,0.004233187437105523,-0.001871192792406362,0.001158460546875202,0.43333333333333335,0.5333333333333333,0.03333333333333333,No clear difference
XLK,Technology,f1_score,volume_and_range,0.2,moderate,30,0.0007940697550459434,0.006413501531833526,-0.001500972293185774,0.003089111803277661,0.4666666666666667,0.5333333333333333,0.0,No clear difference
XLK,Technology,f1_score,volume_and_range,0.5,stress,30,0.011915640481881826,0.0073901322514926555,0.0092711156189837,0.014560165344779953,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLK,Technology,f1_score,volume_and_range,1.0,stress,30,0.03896638194493947,0.008961463373468348,0.03575956346150823,0.04217320042837071,0.0,1.0,0.0,Random Forest more robust
XLK,Technology,precision,all_predictors,0.05,moderate,30,0.0014371764894219134,0.006804648103900148,-0.0009978355620067871,0.003872188540850614,0.5333333333333333,0.4666666666666667,0.0,No clear difference
XLK,Technology,precision,all_predictors,0.1,moderate,30,0.006127488808816013,0.007495444971736105,0.003445278272971102,0.008809699344660924,0.2,0.8,0.0,Random Forest more robust
XLK,Technology,precision,all_predictors,0.2,moderate,30,0.018102288495734954,0.00981586268089053,0.01458972714675966,0.021614849844710248,0.03333333333333333,0.9666666666666667,0.0,Random Forest more robust
XLK,Technology,precision,all_predictors,0.5,stress,30,0.03638322525965991,0.013950804473048287,0.031390993993574666,0.041375456525745154,0.0,1.0,0.0,Random Forest more robust
XLK,Technology,precision,all_predictors,1.0,stress,30,0.017926359743861253,0.011802809303470479,0.013702778677532076,0.02214994081019043,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLK,Technology,precision,momentum,0.05,moderate,30,0.0006396121955737831,0.0029841976029478757,-0.0004282692019753159,0.001707493593122882,0.43333333333333335,0.5666666666666667,0.0,No clear difference
XLK,Technology,precision,momentum,0.1,moderate,30,0.00261373078625033,0.004969942453871101,0.0008352597198116466,0.004392201852689013,0.26666666666666666,0.7333333333333333,0.0,Random Forest more robust
XLK,Technology,precision,momentum,0.2,moderate,30,0.004460277529994966,0.00802131128021374,0.0015898881524184097,0.007330666907571522,0.3333333333333333,0.6666666666666666,0.0,Random Forest more robust
XLK,Technology,precision,momentum,0.5,stress,30,0.011730202741195591,0.0074047116377301166,0.009080460711935797,0.014379944770455386,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLK,Technology,precision,momentum,1.0,stress,30,0.030408017251138748,0.009564830539648546,0.026985286600222598,0.0338307479020549,0.0,1.0,0.0,Random Forest more robust
XLK,Technology,precision,returns,0.05,moderate,30,-0.0019367163560351634,0.0019637165722091103,-0.0026394233066236563,-0.0012340094054466707,0.8333333333333334,0.13333333333333333,0.03333333333333333,Logistic Regression more robust
XLK,Technology,precision,returns,0.1,moderate,30,-0.0009556752952708833,0.003272121920458317,-0.002126589086609085,0.00021523849606731827,0.6,0.4,0.0,No clear difference
XLK,Technology,precision,returns,0.2,moderate,30,0.0010749950188690032,0.004820138045258986,-0.0006498692284134366,0.002799859266151443,0.4,0.6,0.0,No clear difference
XLK,Technology,precision,returns,0.5,stress,30,0.0021007981095375735,0.007646555731632655,-0.0006354867172670342,0.004837082936342181,0.4,0.6,0.0,No clear difference
XLK,Technology,precision,returns,1.0,stress,30,-0.0007272632945091701,0.009036245201963423,-0.003960842111587789,0.002506315522569449,0.5,0.5,0.0,No clear difference
XLK,Technology,precision,volatility,0.05,moderate,30,-0.0012558790155551564,0.0054774776591179405,-0.0032159692226797557,0.000704211191569443,0.5,0.5,0.0,No clear difference
XLK,Technology,precision,volatility,0.1,moderate,30,0.0035808675232109335,0.006268979247523998,0.0013375421102291714,0.005824192936192695,0.3,0.7,0.0,Random Forest more robust
XLK,Technology,precision,volatility,0.2,moderate,30,0.011452230758281062,0.00848070935285743,0.00841744789169376,0.014487013624868364,0.06666666666666667,0.9333333333333333,0.0,Random Forest more robust
XLK,Technology,precision,volatility,0.5,stress,30,0.03483398661562074,0.008793383415952899,0.03168731477253071,0.03798065845871077,0.0,1.0,0.0,Random Forest more robust
XLK,Technology,precision,volatility,1.0,stress,30,0.06381304527351193,0.01362171707304825,0.05893857642110891,0.06868751412591496,0.0,1.0,0.0,Random Forest more robust
XLK,Technology,precision,volume_and_range,0.05,moderate,30,0.002822667003571743,0.004209601921537775,0.0013162803022834326,0.004329053704860053,0.26666666666666666,0.7333333333333333,0.0,Random Forest more robust
XLK,Technology,precision,volume_and_range,0.1,moderate,30,0.0029689966313579267,0.004558040880119685,0.0013379226500840554,0.004600070612631798,0.23333333333333334,0.7333333333333333,0.03333333333333333,Random Forest more robust
XLK,Technology,precision,volume_and_range,0.2,moderate,30,0.005093718983399789,0.0066454389374727375,0.0027156792004894947,0.007471758766310083,0.16666666666666666,0.8333333333333334,0.0,Random Forest more robust
XLK,Technology,precision,volume_and_range,0.5,stress,30,0.019339931485681902,0.007686004194707397,0.016589530207661796,0.02209033276370201,0.0,1.0,0.0,Random Forest more robust
XLK,Technology,precision,volume_and_range,1.0,stress,30,0.0547232864465746,0.009526905832951113,0.05131412697765715,0.05813244591549205,0.0,1.0,0.0,Random Forest more robust
XLK,Technology,recall,all_predictors,0.05,moderate,30,-0.004324324324324297,0.008203846085967926,-0.007260032943253229,-0.0013886157053953647,0.6666666666666666,0.26666666666666666,0.06666666666666667,Logistic Regression more robust
XLK,Technology,recall,all_predictors,0.1,moderate,30,-0.007117117117117073,0.012606730976720847,-0.01162837785958518,-0.0026058563746489665,0.6,0.3333333333333333,0.06666666666666667,Logistic Regression more robust
XLK,Technology,recall,all_predictors,0.2,moderate,30,-0.0030630630630630435,0.012102126512557905,-0.007393753417073115,0.0012676272909470277,0.4666666666666667,0.36666666666666664,0.16666666666666666,No clear difference
XLK,Technology,recall,all_predictors,0.5,stress,30,0.0045045045045044784,0.017777204035420168,-0.0018569862597488974,0.010865995268757854,0.4,0.5666666666666667,0.03333333333333333,No clear difference
XLK,Technology,recall,all_predictors,1.0,stress,30,0.01108108108108108,0.01794665894225838,0.004658951657190291,0.01750321050497187,0.2,0.6666666666666666,0.13333333333333333,Random Forest more robust
XLK,Technology,recall,momentum,0.05,moderate,30,-0.0009909909909909533,0.003720908388004844,-0.0023225009572243062,0.0003405189752423996,0.5,0.3,0.2,No clear difference
XLK,Technology,recall,momentum,0.1,moderate,30,-0.00018018018018017002,0.004913976672516147,-0.0019386241489664669,0.0015782637886061267,0.36666666666666664,0.3,0.3333333333333333,No clear difference
XLK,Technology,recall,momentum,0.2,moderate,30,-0.0027027027027027068,0.007477833038552596,-0.005378610889198175,-2.6794516207238536e-05,0.5333333333333333,0.3,0.16666666666666666,Logistic Regression more robust
XLK,Technology,recall,momentum,0.5,stress,30,0.0013513513513513594,0.009110180598885966,-0.0019086849077264085,0.004611387610429127,0.43333333333333335,0.5,0.06666666666666667,No clear difference
XLK,Technology,recall,momentum,1.0,stress,30,0.01819819819819814,0.016446536678517802,0.012312880632180084,0.024083515764216197,0.06666666666666667,0.8666666666666667,0.06666666666666667,Random Forest more robust
XLK,Technology,recall,returns,0.05,moderate,30,-0.002432432432432383,0.003040411098000535,-0.0035204295708421594,-0.0013444352940226066,0.7,0.16666666666666666,0.13333333333333333,Logistic Regression more robust
XLK,Technology,recall,returns,0.1,moderate,30,-0.002702702702702667,0.004015034338963266,-0.0041394642887532425,-0.0012659411166520912,0.6,0.13333333333333333,0.26666666666666666,Logistic Regression more robust
XLK,Technology,recall,returns,0.2,moderate,30,-0.00126126126126126,0.006176718526739019,-0.003471571599318551,0.0009490490767960309,0.4666666666666667,0.4666666666666667,0.06666666666666667,No clear difference
XLK,Technology,recall,returns,0.5,stress,30,-0.0007207207207207168,0.010234728645807087,-0.004383171330232574,0.0029417298887911406,0.4666666666666667,0.43333333333333335,0.1,No clear difference
XLK,Technology,recall,returns,1.0,stress,30,0.0023423423423423262,0.010303407895852774,-0.0013446848211648038,0.006029369505849456,0.3,0.5333333333333333,0.16666666666666666,No clear difference
XLK,Technology,recall,volatility,0.05,moderate,30,-0.003783783783783743,0.006528290269239654,-0.006119902454154377,-0.0014476651134131087,0.6333333333333333,0.3333333333333333,0.03333333333333333,Logistic Regression more robust
XLK,Technology,recall,volatility,0.1,moderate,30,-0.006486486486486444,0.008445899347494921,-0.009508812752633317,-0.0034641602203395704,0.7,0.2,0.1,Logistic Regression more robust
XLK,Technology,recall,volatility,0.2,moderate,30,-0.01144144144144142,0.010965421293141599,-0.015365367056711488,-0.007517515826171353,0.8333333333333334,0.1,0.06666666666666667,Logistic Regression more robust
XLK,Technology,recall,volatility,0.5,stress,30,-0.011171171171171133,0.01531732530713296,-0.016652405637527293,-0.005689936704814974,0.7666666666666667,0.23333333333333334,0.0,Logistic Regression more robust
