model,feature_group,noise_intensity,seed,dataset_signature,clean_accuracy,noisy_accuracy,accuracy_degradation,clean_balanced_accuracy,noisy_balanced_accuracy,balanced_accuracy_degradation,clean_precision,noisy_precision,precision_degradation,clean_recall,noisy_recall,recall_degradation,clean_f1_score,noisy_f1_score,f1_score_degradation,clean_roc_auc,noisy_roc_auc,roc_auc_degradation,clean_average_precision,noisy_average_precision,average_precision_degradation
Logistic Regression,returns,0.05,25,5320683843206111197,0.8072289156626506,0.8079819277108434,-0.0007530120481927804,0.7105380405236933,0.7109897117070718,-0.0004516711833785214,0.43859649122807015,0.44014084507042256,-0.0015443538423524084,0.5656108597285068,0.5656108597285068,0.0,0.49407114624505927,0.49504950495049505,-0.0009783587054357779,0.7868561641875846,0.7865823002121423,0.00027386397544237884,0.5115454699383656,0.5112920718784076,0.0002533980599579433
Random Forest,returns,0.05,25,5320683843206111197,0.8463855421686747,0.8478915662650602,-0.001506024096385561,0.6851340911599162,0.6860374335266731,-0.0009033423667569318,0.547486033519553,0.5536723163841808,-0.006186282864627746,0.4434389140271493,0.4434389140271493,0.0,0.49,0.49246231155778897,-0.0024623115577889765,0.7699256479744285,0.7717568578400715,-0.001831209865643002,0.4641844234644762,0.4654530847927468,-0.0012686613282705816
Logistic Regression,returns,0.05,26,203833254744054252,0.8072289156626506,0.8072289156626506,0.0,0.7105380405236933,0.7105380405236933,0.0,0.43859649122807015,0.43859649122807015,0.0,0.5656108597285068,0.5656108597285068,0.0,0.49407114624505927,0.49407114624505927,0.0,0.7868561641875846,0.7869951399363163,-0.0001389757487316734,0.5115454699383656,0.5116436108981769,-9.814095981131032e-05
Random Forest,returns,0.05,26,203833254744054252,0.8463855421686747,0.8463855421686747,0.0,0.6851340911599162,0.6851340911599162,0.0,0.547486033519553,0.547486033519553,0.0,0.4434389140271493,0.4434389140271493,0.0,0.49,0.49,0.0,0.7699256479744285,0.7708657780393792,-0.0009401300649506394,0.4641844234644762,0.4648689660418995,-0.0006845425774232861
Logistic Regression,returns,0.05,27,11467973730536670642,0.8072289156626506,0.8079819277108434,-0.0007530120481927804,0.7105380405236933,0.7109897117070718,-0.0004516711833785214,0.43859649122807015,0.44014084507042256,-0.0015443538423524084,0.5656108597285068,0.5656108597285068,0.0,0.49407114624505927,0.49504950495049505,-0.0009783587054357779,0.7868561641875846,0.7869542647161012,-9.810052851655371e-05,0.5115454699383656,0.5118451950439843,-0.0002997251056187089
Random Forest,returns,0.05,27,11467973730536670642,0.8463855421686747,0.8463855421686747,0.0,0.6851340911599162,0.6851340911599162,0.0,0.547486033519553,0.547486033519553,0.0,0.4434389140271493,0.4434389140271493,0.0,0.49,0.49,0.0,0.7699256479744285,0.7703057875224304,-0.00038013954800186767,0.4641844234644762,0.4660201562904472,-0.0018357328259709926
Logistic Regression,returns,0.05,28,3069645560052951911,0.8072289156626506,0.8072289156626506,0.0,0.7105380405236933,0.7087272682681578,0.0018107722555354977,0.43859649122807015,0.4381625441696113,0.00043394705845883896,0.5656108597285068,0.5610859728506787,0.004524886877828038,0.49407114624505927,0.49206349206349204,0.002007654181567231,0.7868561641875846,0.7871014155088761,-0.0002452513212914953,0.5115454699383656,0.5116826736014198,-0.0001372036630542528
Random Forest,returns,0.05,28,3069645560052951911,0.8463855421686747,0.8441265060240963,0.0022590361445783413,0.6851340911599162,0.6837790776097806,0.0013550135501355642,0.547486033519553,0.5384615384615384,0.009024495058014614,0.4434389140271493,0.4434389140271493,0.0,0.49,0.48635235732009924,0.0036476426799007533,0.7699256479744285,0.7690100430416069,0.000915604932821612,0.4641844234644762,0.46490341232633514,-0.0007189888618589491
Logistic Regression,returns,0.05,29,16590958837925590308,0.8072289156626506,0.8072289156626506,0.0,0.7105380405236933,0.7105380405236933,0.0,0.43859649122807015,0.43859649122807015,0.0,0.5656108597285068,0.5656108597285068,0.0,0.49407114624505927,0.49407114624505927,0.0,0.7868561641875846,0.7869215645399289,-6.540035234425812e-05,0.5115454699383656,0.5113953168294272,0.00015015310893840006
Random Forest,returns,0.05,29,16590958837925590308,0.8463855421686747,0.8456325301204819,0.0007530120481927804,0.6851340911599162,0.6846824199765376,0.00045167118337863243,0.547486033519553,0.5444444444444444,0.0030415890751086527,0.4434389140271493,0.4434389140271493,0.0,0.49,0.48877805486284287,0.001221945137157121,0.7699256479744285,0.7699910483267728,-6.540035234425812e-05,0.4641844234644762,0.4647158717130015,-0.0005314482485253014
